event_id;event_slug;date;municipality;province;region;latitude;longitude;bridge_crossing_type;bridge_crossing_name;destination_use;collapse_severity;victims;injuries;triggered;cause_category;specific_cause;source_confidence;exact_location;bridge_name;structural_type;material_type;construction_year;curation_level;description
B18.10.05;comeglians-2018;2018-10-29;Comeglians;Udine;Friuli-Venezia Giulia;46.5175;12.8653;waterway;Degano stream;Provincial/Regional;PC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Partial collapse of a provincial/regional bridge over the Degano stream near Comeglians (Udine, Friuli-Venezia Giulia) on 29-30 October 2018, caused by the Tempesta Vaia storm system. The Carnia region, including Comeglians, was among the most severely affected areas in Friuli, with seven people evacuated and the entire area losing electricity for several days. The Degano river and its tributaries overflowed, damaging or destroying multiple infrastructure elements. No fatalities directly attributed to this collapse.
B18.10.06;pizzighettone-2018;2018-10-30;Pizzighettone;Cremona;Lombardia;45.1869;9.7792;waterway;Adda river;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Steel;;Standard;Total collapse of a cycle-pedestrian bridge over the Adda river at Pizzighettone (Cremona, Lombardy) on 30 October 2018, caused by the extreme flooding of the Adda river during the Tempesta Vaia event and its downstream hydrological consequences. The Adda reached exceptionally high levels as snowmelt and intense rainfall from the Alpine catchment propagated downstream. The cycle-pedestrian bridge, which connected the historic walled town of Pizzighettone across the river, was swept away by the floodwaters. No fatalities or injuries were reported.
B18.10.07;cavalese-2018;2018-10-30;Cavalese;Trento;Trentino-Alto Adige (Trentino-Südtirol);46.2802;11.4522;waterway;Aviso stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Aviso stream near Cavalese (Trento, Trentino-Alto Adige) on 29-30 October 2018, caused by the Tempesta Vaia storm system. Cavalese, in the Val di Fiemme, was one of the most severely affected municipalities in Trentino during Vaia: the Aviso torrent and its tributaries overwhelmed their banks, destroying infrastructure and isolating communities. The broader Vaia event caused 2 deaths in Trentino and over 500 evacuations across the province. No fatalities directly attributed to this specific collapse.
B19.03.01;carimate-2019;2019-03-18;Carimate;Como;Lombardia;45.693;9.11201;road;Via dei Giovi;Provincial/Regional;PC;0;0;TRUE;Human-induced;Impact;High;TRUE;;Overpass;Reinforced concrete;;Standard;Partial collapse (severe structural damage requiring full demolition and rebuilding) of the overpass on the SP 32 Novedratese at km 8.890 in Carimate (Como, Lombardy) on 18 March 2019, caused by the impact of a heavy goods vehicle transporting an excavator with an oversized load that struck the intrados of the bridge while travelling on the underlying via dei Giovi. All RC carrying beams were damaged, with rebar severed along the entire span. The Provincia di Como ordered the immediate total closure of the Novedratese for a minimum of three months and proceeded with demolition and full reconstruction of the bridge deck. No fatalities or injuries were reported. The closure caused severe traffic disruption across the Canturino and Brianza areas for several months.
B19.08.01;cropani-2019;2019-08-30;Cropani;Catanzaro;Calabria;38.9257;16.8262;road;SS106;National;TC;0;0;TRUE;Human-induced;Design and Construction;High;TRUE;;Viaduct;Reinforced concrete;;Standard;Total collapse of a viaduct on the SS106 Jonica national road near Cropani (Catanzaro, Calabria) on 30 August 2019, attributed to design and construction defects. The SS106 Jonica is a notoriously accident-prone infrastructure corridor where several structures had been reported in poor condition. No fatalities or injuries were reported. Specific documentation for this individual event is limited in open sources.
B19.10.01;caprita-d-orba-2019;2019-10-22;Caprita d'Orba;Alessandria;Piemonte;44.7135;8.6821;waterway;Albedosa stream;Provincial/Regional;TC;1;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of the bridge over the Rio Albedosa on the SP 155 (Pratalborato fraction of Capriata d'Orba, Alessandria, Piemonte) during the night of 21-22 October 2019, triggered by an extreme flood following record rainfall (425 mm/24h at Gavi, the highest in 100 years). One fatality was recorded: Fabrizio Torre, 52, a transport driver from Sale, whose vehicle was swept away by floodwaters near the collapsed bridge. His passenger, a Brazilian national, survived by clinging to a tree. The SP 155 — a key link between Novi Ligure and Ovada — remained closed for several months pending construction of a provisional Bailey bridge, which reopened in February 2020.
B19.11.01;savona-2019;2019-11-24;Savona;Savona;Liguria;44.2945;8.4334;valley;Madonna del Monte;Motorway;TC;0;0;TRUE;Natural;Landslide;High;TRUE;Viadotto Madonna del Monte;Viaduct;Reinforced concrete;1960;Flagship;Total collapse of the northbound carriageway of the Viadotto Madonna del Monte on the A6 Torino-Savona motorway near Savona (Liguria) on 24 November 2019 at approximately 14:05, caused by a landslide of over 15,000 m³ that detached from an adjacent hillside not classified as at-risk in the regional hydrogeological risk maps and struck a bridge pillar, bringing down approximately 20-40 metres of bridge deck. A tragedy was narrowly averted when security guard Daniele Cassol stopped oncoming traffic — including a bus — on the brink of the collapsed section. No fatalities or injuries were reported. The bridge was rebuilt in an extraordinary 88 days by Autostrada dei Fiori and reopened in February 2020, becoming a symbol of rapid infrastructure recovery.
B19.12.01;castellammare-2019;2019-12-21;Castellammare;Napoli;Campania;40.7327;14.4777;waterway;Sarno river;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;"Total collapse of a pedestrian bridge over the Sarno river on via Ripuaria in Castellammare di Stabia (Naples, Campania) on 21 December 2019, triggered by the overflow of the Sarno river during severe rainfall. The bridge, which had reportedly been out of use for some years, was destroyed by the rising river; debris from the collapsed structure threatened to block the river flow. The Campania Protezione Civile confirmed no injuries. Municipal technical staff and the Consorzio Bacino del Sarno were alerted and the Genio Civile coordinated the emergency response."
B20.04.01;gonessa-2020;2020-04-02;Gonessa;Sud Sardegna;Sardegna;39.2886;8.439;urban area;Municipality of Gonessa;Municipal;TC;0;0;TRUE;Human-induced;Overload;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Gonessa (Sud Sardegna, Sardinia) in April 2020, triggered by overload from a heavy vehicle exceeding the structural load capacity of the bridge. No fatalities or injuries were reported. The structure was a small municipal crossing typical of the rural Sardinian road network.
B20.04.02;albiano-magra-2020;2020-04-08;Albiano Magra;Massa-Carrara;Toscana;44.1741;9.9252;waterway;Magra river;Provincial/Regional;TC;0;2;TRUE;Natural;Landslide;High;TRUE;Ponte Emilio Barsanti;Arch bridge;Reinforced concrete;1960;Standard;Total collapse of the Ponte Emilio Barsanti over the Magra river near Albiano Magra (Massa-Carrara, Tuscany) on 8 April 2020, caused by a landslide that undermined the bridge's foundation pier. Two injuries were reported. The bridge, a reinforced concrete structure on the SS330 state road, was a vital link between Tuscany and Liguria. Its sudden collapse during the COVID-19 lockdown drew national attention and accelerated the debate on Italian bridge safety monitoring.
B20.05.01;abbadia-san-salvatore-2020;2020-05-02;Abbadia San Salvatore;Siena;Toscana;42.871;11.7402;waterway;Paglia river;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial/regional bridge over the Paglia river near Abbadia San Salvatore (Siena, Tuscany) in May 2020, triggered by hydraulic phenomena following intense rainfall. No fatalities or injuries were reported.
B20.09.01;santa-maria-di-galeria-2020;2020-09-25;Santa Maria di Galeria;Roma;Lazio;41.9723;12.3069;waterway;Arrone stream;Municipal;TC;0;1;TRUE;Human-induced;Overload;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Arrone stream near Santa Maria di Galeria (Rome, Lazio) in September 2020, triggered by overload from a heavy vehicle that exceeded the load capacity of the structure. One injury was reported. The collapse interrupted local road connections in the area northwest of Rome.
B20.10.01;gaby-2020;2020-10-03;Gaby;Aosta;Valle d'Aosta (Valle d'Aoste);45.7133;7.8816;waterway;Niel stream;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial/regional bridge over the Niel stream near Gaby (Aosta, Valle d'Aosta) on 2-3 October 2020, triggered by the extreme flash flood that struck northwestern Italy with record rainfall exceeding 600 mm in 24 hours in some locations. The collapse was explicitly reported by the Valle d'Aosta civil protection authorities during the emergency, isolating the Gaby area. No fatalities directly attributed to this specific collapse.
B20.10.02;piedicavallo-2020;2020-10-03;Piedicavallo;Biella;Piemonte;45.6883;7.9523;waterway;Cervaro stream;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a cycle-pedestrian bridge over the Cervaro stream near Piedicavallo (Biella, Piemonte) on 2-3 October 2020, during the catastrophic flood that broke historical rainfall records in Piemonte (610 mm/24h recorded at Piedicavallo itself). No fatalities directly attributed to this collapse.
B20.10.03;crevacuore-2020;2020-10-03;Crevacuore;Biella;Piemonte;45.6893;8.257;waterway;Strona stream;Provincial/Regional;PC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Partial collapse of a provincial/regional bridge over the Strona stream near Crevacuore (Biella, Piemonte) on 2-3 October 2020, caused by the extreme hydraulic loading associated with the October 2020 northwestern Italy flood event. No fatalities or injuries were reported.
B20.10.04;piacenza-2020;2020-10-03;Corte Brugnatella;Piacenza;Lombardia;44.6891;9.328;waterway;Trebbia river;National;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;Ponte Lenzino;Arch bridge;Masonry;;Standard;Total collapse of the Ponte Lenzino over the Trebbia river near Piacenza (Emilia-Romagna) on 2-3 October 2020, triggered by the extreme flood that struck the Trebbia valley during the major northwestern Italy rainfall event. The Ponte Lenzino in the Alta Valtrebbia, on the SS45 connecting Piacenza and Genova, was one of three bridges cited in official reports as destroyed during the event. No fatalities directly attributed to this collapse.
B20.10.05;romagnano-sesia-2020;2020-10-03;Romagnano Sesia;Novara;Piemonte;45.6366;8.3729;waterway;Sesia river;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial/regional bridge over the Sesia river connecting Romagnano Sesia and Gattinara (Novara, Piemonte) on 3 October 2020. The bridge had been closed overnight as a precaution, was briefly reopened when conditions appeared to improve, then collapsed at approximately 13:30 — the collapse was broadcast in near-real time during a Facebook live session by the two mayors. One person died in the Sesia river floods nearby, but not directly from this collapse. The event was widely reported nationally.
B20.10.06;vessalico-2020;2020-10-03;Vessalico;Imperia;Liguria;44.0449;7.9605;waterway;Arroscia stream;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;Ponte Manfredi;Beam bridge;Reinforced concrete;;Standard;Total collapse of the Ponte Manfredi over the Arroscia stream near Vessalico (Imperia, Liguria) during the October 2020 flood event affecting the Ponente Ligure. The collapse was explicitly named in national media coverage of the disaster. No fatalities directly attributed to this collapse.
B20.10.07;bagnasco-2020;2020-10-03;Bagnasco;Cuneo;Piemonte;44.2961;8.0426;waterway;Tanaro river;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Arch bridge;Masonry;;Standard;Total collapse of a cycle-pedestrian bridge over the Tanaro river near Bagnasco (Cuneo, Piemonte) on 2-3 October 2020, triggered by the historic flooding of the Tanaro river which reached record levels in the upper valley. Sources refer to a 'ponte romano' at Bagnasco among the structures destroyed during the event, suggesting a masonry arch structure of historical origin. No fatalities directly attributed to this collapse.
B20.10.08;ventimiglia-2020;2020-10-03;Ventimiglia;Imperia;Liguria;43.789;7.6057;waterway;Roia river;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;Passerella Squarciafichi;Beam bridge;Steel;;Standard;Total collapse of the Passerella Squarciafichi cycle-pedestrian bridge over the Roia river in Ventimiglia (Imperia, Liguria) on 2-3 October 2020, caused by the extreme flooding of the Roia river during the October 2020 Ponente Ligure flood event. The structure was described as a symbol of the city. No fatalities directly attributed to this collapse.
B20.10.09;valdieri-2020;2020-10-03;Valdieri;Cuneo;Piemonte;44.2056;7.2706;waterway;Gesso stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Gesso stream near Valdieri (Cuneo, Piemonte) on 2-3 October 2020, caused by the extreme hydraulic loading during the record-breaking October 2020 flood event in the Cuneo Alps. No fatalities directly attributed to this collapse.
B20.10.10;valstrona-2020;2020-10-03;Valstrona;Verbania;Piemonte;45.9055;8.328;waterway;Strona stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Strona stream near Valstrona (Verbania, Piemonte) on 2-3 October 2020, triggered by the extreme flood affecting the Verbano-Cusio-Ossola area where rainfall records were broken (630 mm/24h at Sambughetto). No fatalities directly attributed to this collapse.
B20.10.12;roma-2020;2020-10-03;Roma;Roma;Lazio;41.8378;12.4812;road;Via Laurentina;Cycle-pedestrian;TC;0;0;TRUE;Human-induced;Impact;High;TRUE;;Beam bridge;Timber;;Standard;Total collapse of a cycle-pedestrian wooden overpass on via Laurentina near Piazzale Ardigò in Rome (Lazio) on 8 October 2020, caused by a crane truck that accidentally struck the underside of the timber bridge while manoeuvring on the road below, splitting the structure in two. The bridge was unoccupied at the time and no injuries were reported. Roma Capitale coordinated restoration works, with the missing span reinstalled in 2021.
B20.10.13;picinisco-2020;2020-10-15;Picinisco;Frosinone;Lazio;41.6224;13.8572;waterway;Mollarino stream;Municipal;PC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Partial collapse of a municipal bridge over the Mollarino stream near Picinisco (Frosinone, Lazio) on 19 October 2020, triggered by hydraulic phenomena. No fatalities or injuries were reported.
B20.11.01;pallanzeno-2020;2020-11-06;Pallanzeno;Verbania;Piemonte;46.0439;8.2616;waterway;Enel canal;Municipal;TC;0;0;TRUE;Human-induced;Overload;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;"Total collapse of a municipal bridge over the Enel hydroelectric canal near Pallanzeno (Verbania, Piemonte) on 6 November 2020, triggered by the transit of a heavily loaded truck transporting cleaning material for the Rio Valmaggia. The structure may have been weakened by the October 2020 flood. The truck remained suspended on the collapsed bridge overnight; the driver was unharmed. Enel, owner of the canal, undertook reconstruction of a new permanent bridge inaugurated in 2024."
B20.11.02;crotone-2020;2020-11-22;Crotone;Crotone;Calabria;39.1979;17.1091;waterway;Neto river;National;PC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Partial collapse of a national bridge over the Neto river near Crotone (Calabria) in November 2020, triggered by hydraulic phenomena following intense rainfall. No fatalities or injuries were reported.
B20.11.03;melissa-2020;2020-11-22;Melissa;Crotone;Calabria;39.3237;17.0212;waterway;Iornito stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Iornito stream near Melissa (Crotone, Calabria) in November 2020, triggered by hydraulic phenomena. No fatalities or injuries were reported.
B20.11.04;bitti-2020;2020-11-28;Bitti;Nuoro;Sardegna;40.5046;9.2988;waterway;Rio de Malò;Provincial/Regional;PC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Partial collapse of a provincial/regional bridge over the Rio de Malò near Bitti (Nuoro, Sardinia) in November 2020, triggered by hydraulic phenomena associated with severe rainfall affecting central Sardinia. No fatalities or injuries were reported.
B20.12.01;pavullo-nel-frignano-2020;2020-12-06;Pavullo nel Frignano;Modena;Emilia-Romagna;44.3566;10.9222;waterway;Panaro river;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial/regional bridge over the Panaro river near Pavullo nel Frignano (Modena, Emilia-Romagna) in December 2020, triggered by hydraulic phenomena. No fatalities or injuries were reported.
B20.12.02;gosaldo-2020-1;2020-12-06;Gosaldo;Belluno;Veneto;46.2141;11.9876;waterway;Mis stream;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a cycle-pedestrian bridge over the Mis stream near Gosaldo (Belluno, Veneto) in December 2020, triggered by hydraulic phenomena. No fatalities or injuries were reported. Gosaldo sustained two bridge collapses simultaneously during the same hydraulic event.
B20.12.03;gosaldo-2020-2;2020-12-06;Gosaldo;Belluno;Veneto;46.2197;11.9924;waterway;Mis stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a second municipal bridge over the Mis stream near Gosaldo (Belluno, Veneto) in December 2020, triggered by the same hydraulic event that caused the simultaneous collapse of the cycle-pedestrian bridge in the same municipality. No fatalities or injuries were reported.
B21.05.01;la-spezia-2021;2021-05-12;La Spezia;La Spezia;Liguria;44.1038;9.8578;waterway;Darsena di Pagliari;Provincial/Regional;TC;0;0;FALSE;Human-induced;Material;High;TRUE;Ponte della Darsena di Pagliari;Frame;Steel;2010;Standard;Total collapse of the bascule bridge (ponte levatoio) at the Darsena di Pagliari in La Spezia (Liguria) on 12 May 2021, during a closing manoeuvre after allowing a vessel to exit the marina. The collapse is attributed to the failure of one of the hydraulic pistons responsible for lowering the bridge deck. The structure, inaugurated in 2010 by the Port Authority at a cost of over 9 million euros as part of the Pagliari marina development, was 21 metres long with a 14-metre mast. No fatalities or injuries were reported, as the area is routinely closed to traffic during bridge operations. The Port Authority immediately sequestered the structure for judicial investigation for alleged culpable collapse.
B21.08.01;comacchio-2021;2021-08-29;Comacchio;Ferrara;Emilia-Romagna;44.6656;12.2222;waterway;Logonovo canal;Municipal;TC;0;0;FALSE;Human-induced;Material;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;"Total collapse of the bridge over the Logonovo canal along via della Salina near Comacchio (Ferrara, Emilia-Romagna) on 28 August 2021, due to structural deterioration. Municipal technical staff had carried out an inspection the previous day and immediately closed the structure after detecting signs of imminent failure; the bridge collapsed the following morning. No fatalities or injuries were reported. The collapse isolated the historic Saline di Comacchio — an important tourist and ecological site — and disrupted local mussel farming operations for over a year while reconstruction was planned."
B21.10.01;roma-2021;2021-10-02;Roma;Roma;Lazio;41.872;12.4721;waterway;Tevere river;Municipal;TC;0;0;TRUE;Human-induced;Fire and Explosion;High;TRUE;Ponte dell'Industria;Truss;Steel;1863;Standard;"Total collapse of a lateral service gallery of the Ponte dell'Industria (Ponte di Ferro) over the Tevere river in Rome on the night of 2-3 October 2021, triggered by a large fire that started from makeshift encampments beneath the bridge and spread to gas and electrical service conduits running along the structure. A lateral pedestrian and utility gallery approximately 50 metres long collapsed into the river; the main vehicular deck, though severely damaged, did not collapse. No fatalities or injuries were reported. The bridge, built in 1863 and an important connection between the Ostiense and Marconi districts, was reopened to vehicles on 12 December 2021 following emergency repairs."
B21.10.02;quiliano-2021;2021-10-04;Quiliano;Savona;Liguria;44.2998;8.4099;waterway;Quazzola stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Quazzola stream in via Tecci near Quiliano (Savona, Liguria) on 4 October 2021, triggered by the extreme flash flood that struck the Savona hinterland during a severe rainfall event. The structure connected two residential properties across the stream and its collapse left two families isolated. The event occurred during a major flood that also caused the overflow of the Erro and Letimbro rivers and widespread infrastructure damage across the Savona province.
B21.12.01;alcamo-2021;2021-12-11;Alcamo;Trapani;Sicilia;38.0214;12.9047;waterway;San Bartolomeo river;National;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;Ponte San Bartolomeo;Beam bridge;Reinforced concrete;;Standard;"Total collapse of the Ponte San Bartolomeo on the SS187 state road near Alcamo Marina (Trapani, Sicily) on the night of 10-11 December 2021, triggered by the failure of the central pillar following extreme flooding of the San Bartolomeo river during heavy rainfall in western Sicily. The structure, already known to be in deteriorating condition and previously subject to emergency works in 2019, collapsed while a vehicle was approaching and narrowly avoided being swept away. No fatalities or injuries were reported. The SS187 was closed immediately; ANAS and the Sicilian Region coordinated provisional replacement works."
B22.02.01;guastacconcio-2022;2022-02-13;Guastacconcio;Chieti;Abruzzo;42.1854;14.4812;waterway;Sangro river;Provincial/Regional;TC;0;0;FALSE;Human-induced;Material;High;TRUE;Ponte Guastacconcio;Beam bridge;Reinforced concrete;1950;Standard;Total collapse of the Ponte Guastacconcio over the Sangro river near Paglieta (Chieti, Abruzzo) on 13 February 2022. The structure, which had been closed since 14 December 2021 following a dangerous subsidence of the central pillar detected after heavy rainfall, collapsed spontaneously without a directly identifiable external trigger. The bridge had suffered repeated structural damage over the years from Sangro river floods, riverbed degradation due to material extraction, and heavy vehicle overloading, and had been closed multiple times previously. No fatalities or injuries occurred as the bridge was already closed. Reconstruction was funded under the national 'Decreto Ponti' programme.
B22.08.01;brescia-2022;2022-08-24;Brescia;Brescia;Lombardia;45.5507;10.1937;road;Via Volturno;Provincial/Regional;PC;0;0;TRUE;Human-induced;Impact;High;TRUE;Ponte di Via Volturno;Overpass;Reinforced concrete;;Standard;Partial collapse of the Via Volturno overpass over the western ring road (tangenziale Ovest) in Brescia on 24 August 2022, caused by the impact of a heavy goods vehicle transporting a crane whose boom struck the underside of the bridge deck. Five reinforced concrete beams were destroyed in the impact. The structure, one of the most heavily trafficked crossings in the city with approximately 80,000 vehicles per day, was closed immediately and the city traffic network was severely disrupted. No fatalities or injuries were reported. Temporary shoring works involving 250 props were installed and load tests were carried out before partial reopening.
B22.09.01;arcevia-2022-1;2022-09-15;Arcevia;Ancona;Marche;43.5304;12.9934;waterway;Misa river;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Misa river near Arcevia (Ancona, Marche) on 15 September 2022, triggered by the catastrophic flash flood that struck the Marche region. The bridge was destroyed by the extreme hydraulic forces associated with the Misa river in full spate following exceptional rainfall exceeding 400 mm in a few hours in the Cantiano area. No fatalities directly attributed to this collapse.
B22.09.02;ostra-vetere-2022-1;2022-09-15;Ostra Vetere;Ancona;Marche;43.5895;13.0927;waterway;Misa river;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial/regional bridge over the Misa river near Ostra Vetere (Ancona, Marche) on 15 September 2022, triggered by the catastrophic flash flood affecting the Marche region. The event caused severe disruption to local road connections in the Senigallia hinterland during one of the most destructive hydraulic events ever recorded in the region.
B22.09.03;ostra-vetere-2022-2;2022-09-15;Ostra Vetere;Ancona;Marche;43.6108;13.0433;waterway;Nevola river;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial/regional bridge over the Nevola river near Ostra Vetere (Ancona, Marche) on 15 September 2022. The Nevola, normally a small watercourse, became one of the main vectors of destruction during the 15 September 2022 Marche flood, causing multiple bridge collapses and 13 fatalities across the affected municipalities.
B22.09.04;cantiano-2022-1;2022-09-15;Cantiano;Pesaro Urbino;Marche;43.4757;12.5955;waterway;Bevano stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Bevano stream near Cantiano (Pesaro-Urbino, Marche) on 15 September 2022. Cantiano was the epicentre of the flood event, recording over 419 mm of rainfall in a few hours — a record for the Marche region — which caused total destruction of local infrastructure including roads, bridges and buildings.
B22.09.05;serra-sant-abbondio-2022;2022-09-15;Serra Sant'Abbondio;Pesaro Urbino;Marche;43.4963;12.7912;waterway;Cesano river;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Cesano river near Serra Sant'Abbondio (Pesaro-Urbino, Marche) on 15 September 2022, triggered by the exceptional hydraulic loading associated with the Marche flood event. The municipality was among the most severely affected in the Pesaro-Urbino province during the September 2022 disaster.
B22.09.06;arcevia-2022-2;2022-09-15;Arcevia;Ancona;Marche;43.5166;12.9511;waterway;Acquaviva stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Acquaviva stream near Arcevia (Ancona, Marche) on 15 September 2022. Arcevia was one of the municipalities most severely affected by the 15 September 2022 Marche flood, sustaining multiple bridge collapses and road interruptions simultaneously.
B22.09.07;monterosso-stazione-2022;2022-09-15;Monterosso Stazione;Ancona;Marche;43.462;12.8198;waterway;Sanguerone stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Sanguerone stream near Monterosso Stazione, fraction of Sassoferrato (Ancona, Marche) on 15 September 2022. The Sanguerone, a minor tributary in the Misa catchment, experienced extreme flash flooding during the September 2022 event causing multiple collapses in the Sassoferrato area.
B22.09.08;cantiano-2022-2;2022-09-15;Cantiano;Pesaro Urbino;Marche;43.4702;12.6271;waterway;Bevano stream;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a cycle-pedestrian bridge over the Bevano stream near Cantiano (Pesaro-Urbino, Marche) on 15 September 2022, caused by the extreme hydraulic loading associated with the September 2022 Marche flood. The structure was one of multiple bridges destroyed in the Cantiano area, which received the highest recorded rainfall during the event.
B22.09.09;sassoferrato-2022-1;2022-09-15;Sassoferrato;Ancona;Marche;43.4613;12.8404;waterway;Sanguerone stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge over the Sanguerone stream near Sassoferrato (Ancona, Marche) on 15 September 2022. The Sanguerone, a minor tributary of the Misa, was severely affected by flash flooding during the September 2022 disaster causing at least two bridge collapses in the Sassoferrato municipal area.
B22.09.10;sassoferrato-2022-2;2022-09-15;Sassoferrato;Ancona;Marche;43.4562;12.8487;waterway;Sanguerone stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a second municipal bridge over the Sanguerone stream near Sassoferrato (Ancona, Marche) on 15 September 2022, triggered by the same extreme hydraulic event that caused the simultaneous collapse of multiple bridges in the area during the catastrophic Marche regional flood.
B22.10.01;novara-2022;2022-10-09;Novara;Novara;Piemonte;45.444;8.637;urban area;Municipality of Novara;Provincial/Regional;PC;0;0;FALSE;Human-induced;Material;High;TRUE;Cavalcavia XXV Aprile;Overpass;Reinforced concrete;;Standard;Partial collapse of the Cavalcavia XXV Aprile in Novara (Piemonte) on 9 October 2022, involving the detachment of a retaining wall section. The structure, which had shown signs of foundation deterioration since at least 2013 and had been subject to emergency consolidation works in 2015, was not among the bridges flagged as high-risk by the municipal authorities. The carriageway had already been reduced to two lanes. One vehicle was involved but no serious injuries were reported. The event prompted immediate closure and renewed debate on bridge maintenance across the city.
B22.11.01;laino-castello-2022;2022-11-17;Laino Castello;Cosenza;Calabria;39.976696;16.022494;waterway;Paraturo stream;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;1990;Standard;Total collapse of a provincial/regional bridge on the Paraturo stream near Laino Castello (Cosenza, Calabria) on 17 November 2022, triggered by intense rainfall and consequent hydraulic loading. The structure, built approximately 30 years earlier by the Consorzio di Bonifica del Pollino in reinforced concrete, connected the Calabrian municipality to Rotonda (Basilicata). No fatalities or injuries were reported, but residents were left isolated following the collapse.
