"event_id","event_slug","date","municipality","province","province_code","province_key","province_raw","province_validation_status","region","latitude","longitude","bridge_crossing_type","bridge_crossing_name","destination_use","collapse_severity","victims","injuries","triggered","cause_category","specific_cause","failure_trigger","failure_process","component_involved","failure_cause_evidence","hydraulic_intelligence","source_confidence","exact_location","bridge_name","structural_type","material_type","construction_year","construction_year_numeric","construction_year_raw","curation_level","description"
"IT10.06.01","monchiero-2010","2010-06-27","Monchiero","Cuneo","4","cuneo","Cuneo","validated","Piemonte","44.5658","7.9024","waterway","Tanaro river","Provincial/Regional","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a provincial/regional bridge over the Tanaro river near Monchiero (Cuneo, Piemonte) on 27 June 2010, triggered by the flooding of the Tanaro during intense summer rainfall. The Tanaro, flowing through the Langhe wine region, is prone to sudden summer floods. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P132 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile, impalcato; evidenza di sormonto = no."
"IT10.10.01","frassinoro-2010","2010-10-31","Frassinoro","Modena","36","modena","Modena","validated","Emilia-Romagna","44.2975","10.5109","waterway","Dolo stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of the municipal bridge over the Dolo stream near Frassinoro (Modena, Emilia-Romagna) on 31 October 2010, triggered by the flooding of the Dolo during intense autumn rainfall. The collapse cut the road link between Frassinoro and the neighbouring commune of Villa Minozzo (Reggio Emilia), isolating communities on both banks. Local authorities demonstrated exceptional efficiency: the replacement bridge was designed and built in just four months, with one month for design and three for construction, and was inaugurated on 20 November 2011. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P138 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile, impalcato; evidenza di sormonto = no."
"IT11.01.01","corinaldo-2011","2011-01-31","Corinaldo","Ancona","42","ancona","Ancona","validated","Marche","43.6649","13.0145","waterway","Cesano river","Provincial/Regional","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a provincial bridge near Corinaldo (Marche) on 31 January 2011 following severe hydraulic phenomena associated with flooding of the Cesano river. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P133 (accuratezza diagnosi dec=1): processo = erosione verticale (scour) + altro processo (es. colata detritica/frana); componenti danneggiate = pile, impalcato; evidenza di sormonto = no."
"IT11.03.01","calciano-2011","2011-03-01","Calciano","Matera","77","matera","Matera","validated","Basilicata","40.5977","16.1845","waterway","Basento river","National","PC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","Ponte di Calciano","Beam bridge","Reinforced concrete","","","","Standard","Partial collapse of a national bridge near Calciano (Matera) on 1st March 2011 triggered by hydraulic phenomena. No fatalities or injuries were reported Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P146 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile, impalcato; evidenza di sormonto = no."
"IT11.03.02","corropoli-2011","2011-03-01","Corropoli","Teramo","67","teramo","Teramo","validated","Abruzzo","42.8057","13.8402","waterway","Vibrata stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge near Corropoli (Abruzzo) on 1 March 2011 following severe hydraulic phenomena associated with flooding of the Vibrata river. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P179 (accuratezza diagnosi dec=1): processo = erosione laterale di sponda; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = yes."
"IT11.03.03","campli-2011","2011-03-01","Campli","Teramo","67","teramo","Teramo","validated","Abruzzo","42.7795","13.7693","waterway","Salinello river","Provincial/Regional","PC","0","0","true","Natural","Hydraulic","Flood","Scour","Pier / foundation","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""pier_foundation"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Partial collapse of a provincial bridge near Campli (Abruzzo) on 1 March 2011 following severe hydraulic phenomena associated with flooding of the Salinello river. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P180 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile; evidenza di sormonto = no."
"IT11.03.04","colbuccaro-2011","2011-03-03","Colbuccaro","Macerata","43","macerata","Macerata","validated","Marche","43.2564","13.4809","waterway","Fiastra river","Provincial/Regional","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a provincial bridge near Colbuccaro (Marche) on 3 March 2011 following severe hydraulic phenomena associated with flooding of the Fiastra river. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P057 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile, impalcato; evidenza di sormonto = no."
"IT11.03.05","ponte-della-becca-2011","2011-03-17","Mezzanino","Pavia","18","pavia","Pavia","validated","Lombardia","45.1405539","9.2267611","waterway","Po river (confluenza Ticino)","Provincial/Regional","PC","0","0","true","Natural","Hydraulic","Flood","Scour","Pier / foundation","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""pier_foundation"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","Ponte della Becca (SS617)","Truss","Steel","1912","1912","1912","Standard","Partial collapse of the historic Ponte della Becca (1912 steel truss bridge, SS617, ~1,080 m) on 17 March 2011: pier 9 suddenly collapsed during a Po river flood due to riverbed scour undermining its foundation, documented since November 2010 as anomalous pier rotation. The bridge was saved by two temporary pile-supported bents built in 45 days; surveys in June 2011 showed the scour hole expanding towards pier 8 (founded only 2 m deep). Il 17/03/2011, durante la piena del Po, crollo' improvvisamente la pila 9 del ponte della Becca (acciaio a traliccio, 1912, ~1.080 m, SS617 Broni-Pavia), 'spazzata via senza lasciarne le macerie'. Analisi tecniche (Ingenio/Studio Calvi): gia' da nov. 2010 anomala rotazione-traslazione della pila per erosione del fondo alveo da turbolenza idraulica, con scalzamento della fondazione; i rilievi del giugno 2011 mostrarono la fossa in ampliamento fino a minacciare la pila 8, fondata a soli 2 m (contro gli 11 m delle altre). Struttura salvata con due appoggi provvisori su pali da 45 m realizzati in 45 giorni. D'Angelo, Ballio & Ravazzani (2025), 'Geomorphologic risk factors for river bridges', IJDRR, database supplementare S3, record P116 (dec=1, PC, danno alle pile) concorda."
"IT11.05.01","caltagirone-2011","2011-05-08","Caltagirone","Catania","287","catania","Catania","validated","Sicilia","37.1732","14.4712","valley","Piano Carbone","Railway","TC","0","0","false","Human-induced","Material","No identifiable external trigger","","Multiple components","Unspecified","","Medium","true","","Arch bridge","Plain concrete","","","","Standard","Total collapse of a national road bridge near Caltagirone (Sicily) on 5 September 2011 associated with severe structural deficiencies and instability phenomena affecting the structure over the Margi stream. No fatalities or injuries were reported."
"IT11.10.01","ameglia-2011","2011-10-25","Ameglia","La Spezia","11","la-spezia","La Spezia","validated","Liguria","44.0635","9.973","waterway","Magra river","Provincial/Regional","TC","0","0","true","Natural","Hydraulic","Flood","Debris accumulation / obstruction","","Documented","{""trigger"":""flood"",""failure_process"":""debris_accumulation_or_obstruction"",""component_involved"":null,""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","Ponte della Colombiera","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of the Ponte della Colombiera, a provincial reinforced concrete bridge over the Magra river near the river mouth at Ameglia (La Spezia, Liguria) at 22:05 on 25 October 2011, during the catastrophic alluvione dello Spezzino e della Lunigiana. The collapse occurred when a yacht and a river barge, dismoored by the surging Magra flood, were swept by the current against the bridge piers, destroying the central span under their combined weight. The event was the fourth flood to hit Ameglia in three years. The broader alluvione, caused by 542mm of rain Accumulo e impatto di materiale flottante: yacht e chiatte disormeggiati dal cantiere Intermarine formarono una 'diga' di natanti, alberi e detriti contro le pile, distruggendo la campata centrale (fonti locali e Primocanale). [Il database Polimi (D'Angelo et al. 2025, S3, record P059, dec=0.5) classifica invece il processo come: erosione verticale (scour).]"
